pz_name,tileset,local_id,thumb_rel,full_rel,pack,page
location_restaurant_bar_01_14,location_restaurant_bar_01,14,thumbs/location_restaurant_bar_01_14.png,full/location_restaurant_bar_01_14.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_15,location_restaurant_bar_01,15,thumbs/location_restaurant_bar_01_15.png,full/location_restaurant_bar_01_15.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_16,location_restaurant_bar_01,16,thumbs/location_restaurant_bar_01_16.png,full/location_restaurant_bar_01_16.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_17,location_restaurant_bar_01,17,thumbs/location_restaurant_bar_01_17.png,full/location_restaurant_bar_01_17.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_18,location_restaurant_bar_01,18,thumbs/location_restaurant_bar_01_18.png,full/location_restaurant_bar_01_18.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_19,location_restaurant_bar_01,19,thumbs/location_restaurant_bar_01_19.png,full/location_restaurant_bar_01_19.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_2,location_restaurant_bar_01,2,thumbs/location_restaurant_bar_01_2.png,full/location_restaurant_bar_01_2.png,Tiles2x.pack,Tiles2x121
location_restaurant_bar_01_20,location_restaurant_bar_01,20,thumbs/location_restaurant_bar_01_20.png,full/location_restaurant_bar_01_20.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_21,location_restaurant_bar_01,21,thumbs/location_restaurant_bar_01_21.png,full/location_restaurant_bar_01_21.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_22,location_restaurant_bar_01,22,thumbs/location_restaurant_bar_01_22.png,full/location_restaurant_bar_01_22.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_23,location_restaurant_bar_01,23,thumbs/location_restaurant_bar_01_23.png,full/location_restaurant_bar_01_23.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_24,location_restaurant_bar_01,24,thumbs/location_restaurant_bar_01_24.png,full/location_restaurant_bar_01_24.png,Tiles2x.floor.pack,Tiles2x4
location_restaurant_bar_01_25,location_restaurant_bar_01,25,thumbs/location_restaurant_bar_01_25.png,full/location_restaurant_bar_01_25.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_26,location_restaurant_bar_01,26,thumbs/location_restaurant_bar_01_26.png,full/location_restaurant_bar_01_26.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_29,location_restaurant_bar_01,29,thumbs/location_restaurant_bar_01_29.png,full/location_restaurant_bar_01_29.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_3,location_restaurant_bar_01,3,thumbs/location_restaurant_bar_01_3.png,full/location_restaurant_bar_01_3.png,Tiles2x.pack,Tiles2x121
location_restaurant_bar_01_30,location_restaurant_bar_01,30,thumbs/location_restaurant_bar_01_30.png,full/location_restaurant_bar_01_30.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_31,location_restaurant_bar_01,31,thumbs/location_restaurant_bar_01_31.png,full/location_restaurant_bar_01_31.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_32,location_restaurant_bar_01,32,thumbs/location_restaurant_bar_01_32.png,full/location_restaurant_bar_01_32.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_33,location_restaurant_bar_01,33,thumbs/location_restaurant_bar_01_33.png,full/location_restaurant_bar_01_33.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_34,location_restaurant_bar_01,34,thumbs/location_restaurant_bar_01_34.png,full/location_restaurant_bar_01_34.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_35,location_restaurant_bar_01,35,thumbs/location_restaurant_bar_01_35.png,full/location_restaurant_bar_01_35.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_37,location_restaurant_bar_01,37,thumbs/location_restaurant_bar_01_37.png,full/location_restaurant_bar_01_37.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_38,location_restaurant_bar_01,38,thumbs/location_restaurant_bar_01_38.png,full/location_restaurant_bar_01_38.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_39,location_restaurant_bar_01,39,thumbs/location_restaurant_bar_01_39.png,full/location_restaurant_bar_01_39.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_4,location_restaurant_bar_01,4,thumbs/location_restaurant_bar_01_4.png,full/location_restaurant_bar_01_4.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_40,location_restaurant_bar_01,40,thumbs/location_restaurant_bar_01_40.png,full/location_restaurant_bar_01_40.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_41,location_restaurant_bar_01,41,thumbs/location_restaurant_bar_01_41.png,full/location_restaurant_bar_01_41.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_42,location_restaurant_bar_01,42,thumbs/location_restaurant_bar_01_42.png,full/location_restaurant_bar_01_42.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_43,location_restaurant_bar_01,43,thumbs/location_restaurant_bar_01_43.png,full/location_restaurant_bar_01_43.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_44,location_restaurant_bar_01,44,thumbs/location_restaurant_bar_01_44.png,full/location_restaurant_bar_01_44.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_45,location_restaurant_bar_01,45,thumbs/location_restaurant_bar_01_45.png,full/location_restaurant_bar_01_45.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_46,location_restaurant_bar_01,46,thumbs/location_restaurant_bar_01_46.png,full/location_restaurant_bar_01_46.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_47,location_restaurant_bar_01,47,thumbs/location_restaurant_bar_01_47.png,full/location_restaurant_bar_01_47.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_5,location_restaurant_bar_01,5,thumbs/location_restaurant_bar_01_5.png,full/location_restaurant_bar_01_5.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_51,location_restaurant_bar_01,51,thumbs/location_restaurant_bar_01_51.png,full/location_restaurant_bar_01_51.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_52,location_restaurant_bar_01,52,thumbs/location_restaurant_bar_01_52.png,full/location_restaurant_bar_01_52.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_53,location_restaurant_bar_01,53,thumbs/location_restaurant_bar_01_53.png,full/location_restaurant_bar_01_53.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_54,location_restaurant_bar_01,54,thumbs/location_restaurant_bar_01_54.png,full/location_restaurant_bar_01_54.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_55,location_restaurant_bar_01,55,thumbs/location_restaurant_bar_01_55.png,full/location_restaurant_bar_01_55.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_56,location_restaurant_bar_01,56,thumbs/location_restaurant_bar_01_56.png,full/location_restaurant_bar_01_56.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_57,location_restaurant_bar_01,57,thumbs/location_restaurant_bar_01_57.png,full/location_restaurant_bar_01_57.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_58,location_restaurant_bar_01,58,thumbs/location_restaurant_bar_01_58.png,full/location_restaurant_bar_01_58.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_59,location_restaurant_bar_01,59,thumbs/location_restaurant_bar_01_59.png,full/location_restaurant_bar_01_59.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_6,location_restaurant_bar_01,6,thumbs/location_restaurant_bar_01_6.png,full/location_restaurant_bar_01_6.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_60,location_restaurant_bar_01,60,thumbs/location_restaurant_bar_01_60.png,full/location_restaurant_bar_01_60.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_61,location_restaurant_bar_01,61,thumbs/location_restaurant_bar_01_61.png,full/location_restaurant_bar_01_61.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_62,location_restaurant_bar_01,62,thumbs/location_restaurant_bar_01_62.png,full/location_restaurant_bar_01_62.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_63,location_restaurant_bar_01,63,thumbs/location_restaurant_bar_01_63.png,full/location_restaurant_bar_01_63.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_64,location_restaurant_bar_01,64,thumbs/location_restaurant_bar_01_64.png,full/location_restaurant_bar_01_64.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_65,location_restaurant_bar_01,65,thumbs/location_restaurant_bar_01_65.png,full/location_restaurant_bar_01_65.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_66,location_restaurant_bar_01,66,thumbs/location_restaurant_bar_01_66.png,full/location_restaurant_bar_01_66.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_68,location_restaurant_bar_01,68,thumbs/location_restaurant_bar_01_68.png,full/location_restaurant_bar_01_68.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_69,location_restaurant_bar_01,69,thumbs/location_restaurant_bar_01_69.png,full/location_restaurant_bar_01_69.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_7,location_restaurant_bar_01,7,thumbs/location_restaurant_bar_01_7.png,full/location_restaurant_bar_01_7.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_72,location_restaurant_bar_01,72,thumbs/location_restaurant_bar_01_72.png,full/location_restaurant_bar_01_72.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_73,location_restaurant_bar_01,73,thumbs/location_restaurant_bar_01_73.png,full/location_restaurant_bar_01_73.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_74,location_restaurant_bar_01,74,thumbs/location_restaurant_bar_01_74.png,full/location_restaurant_bar_01_74.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_76,location_restaurant_bar_01,76,thumbs/location_restaurant_bar_01_76.png,full/location_restaurant_bar_01_76.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_77,location_restaurant_bar_01,77,thumbs/location_restaurant_bar_01_77.png,full/location_restaurant_bar_01_77.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_78,location_restaurant_bar_01,78,thumbs/location_restaurant_bar_01_78.png,full/location_restaurant_bar_01_78.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_79,location_restaurant_bar_01,79,thumbs/location_restaurant_bar_01_79.png,full/location_restaurant_bar_01_79.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_8,location_restaurant_bar_01,8,thumbs/location_restaurant_bar_01_8.png,full/location_restaurant_bar_01_8.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_84,location_restaurant_bar_01,84,thumbs/location_restaurant_bar_01_84.png,full/location_restaurant_bar_01_84.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_85,location_restaurant_bar_01,85,thumbs/location_restaurant_bar_01_85.png,full/location_restaurant_bar_01_85.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_01_9,location_restaurant_bar_01,9,thumbs/location_restaurant_bar_01_9.png,full/location_restaurant_bar_01_9.png,Tiles2x.pack,Tiles2x122
location_restaurant_bar_smutz_10,location_restaurant_bar_smutz,10,thumbs/location_restaurant_bar_smutz_10.png,full/location_restaurant_bar_smutz_10.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_11,location_restaurant_bar_smutz,11,thumbs/location_restaurant_bar_smutz_11.png,full/location_restaurant_bar_smutz_11.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_12,location_restaurant_bar_smutz,12,thumbs/location_restaurant_bar_smutz_12.png,full/location_restaurant_bar_smutz_12.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_13,location_restaurant_bar_smutz,13,thumbs/location_restaurant_bar_smutz_13.png,full/location_restaurant_bar_smutz_13.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_14,location_restaurant_bar_smutz,14,thumbs/location_restaurant_bar_smutz_14.png,full/location_restaurant_bar_smutz_14.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_15,location_restaurant_bar_smutz,15,thumbs/location_restaurant_bar_smutz_15.png,full/location_restaurant_bar_smutz_15.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_16,location_restaurant_bar_smutz,16,thumbs/location_restaurant_bar_smutz_16.png,full/location_restaurant_bar_smutz_16.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_17,location_restaurant_bar_smutz,17,thumbs/location_restaurant_bar_smutz_17.png,full/location_restaurant_bar_smutz_17.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_18,location_restaurant_bar_smutz,18,thumbs/location_restaurant_bar_smutz_18.png,full/location_restaurant_bar_smutz_18.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_19,location_restaurant_bar_smutz,19,thumbs/location_restaurant_bar_smutz_19.png,full/location_restaurant_bar_smutz_19.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_20,location_restaurant_bar_smutz,20,thumbs/location_restaurant_bar_smutz_20.png,full/location_restaurant_bar_smutz_20.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_23,location_restaurant_bar_smutz,23,thumbs/location_restaurant_bar_smutz_23.png,full/location_restaurant_bar_smutz_23.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_24,location_restaurant_bar_smutz,24,thumbs/location_restaurant_bar_smutz_24.png,full/location_restaurant_bar_smutz_24.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_25,location_restaurant_bar_smutz,25,thumbs/location_restaurant_bar_smutz_25.png,full/location_restaurant_bar_smutz_25.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_26,location_restaurant_bar_smutz,26,thumbs/location_restaurant_bar_smutz_26.png,full/location_restaurant_bar_smutz_26.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_27,location_restaurant_bar_smutz,27,thumbs/location_restaurant_bar_smutz_27.png,full/location_restaurant_bar_smutz_27.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_28,location_restaurant_bar_smutz,28,thumbs/location_restaurant_bar_smutz_28.png,full/location_restaurant_bar_smutz_28.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_29,location_restaurant_bar_smutz,29,thumbs/location_restaurant_bar_smutz_29.png,full/location_restaurant_bar_smutz_29.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_30,location_restaurant_bar_smutz,30,thumbs/location_restaurant_bar_smutz_30.png,full/location_restaurant_bar_smutz_30.png,Tiles2x.pack,Tiles2x123
location_restaurant_bar_smutz_31,location_restaurant_bar_smutz,31,thumbs/location_restaurant_bar_smutz_31.png,full/location_restaurant_bar_smutz_31.png,Tiles2x.pack,Tiles2x123
